Date,Open,High,Low,Close,Volume,P1_Close,P2_Open,P3_High,P4_Low,V1_Volume,daily_return,market_forward_excess_returns,risk_free_rate,date_id
2020-02-16,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,9934.43359375,9889.1796875,10053.96875,9722.38671875,43374780305,0.004551203932625647,-0.024590331529186438,0.0,775
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,45998298413,9690.142578125,9936.560546875,9938.8154296875,9507.6376953125,45998298413,-0.024590331529186438,0.0466302236506857,0.0,776
2020-02-18,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,10141.99609375,9691.23046875,10161.935546875,9632.3828125,47271023953,0.0466302236506857,-0.05014884351152826,0.0,777
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019710,9633.38671875,10143.798828125,10191.67578125,9611.2236328125,46992019710,-0.05014884351152826,-0.0025859164113087862,0.0,778
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260237,9608.4755859375,9629.3251953125,9643.216796875,9507.900390625,44925260237,-0.0025859164113087862,0.008114275736580634,0.0,779
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547513,9686.44140625,9611.7822265625,9723.0146484375,9589.7431640625,40930547513,0.008114275736580634,-0.002401270461409255,0.0,780
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,35838025154,9663.181640625,9687.70703125,9698.2314453125,9600.728515625,35838025154,-0.002401270461409255,0.02704430011708836,0.0,781
2020-02-23,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,9924.515625,9663.318359375,9937.404296875,9657.791015625,41185185761,0.02704430011708836,-0.027642741538078885,0.0,782
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,9650.1748046875,9921.5830078125,9951.74609375,9537.04296875,45080496648,-0.027642741538078885,-0.031965195740564556,0.0,783
2020-02-25,9651.3125,9652.7373046875,9305.021484375,9341.705078125,42515259129,9341.705078125,9651.3125,9652.7373046875,9305.021484375,42515259129,-0.031965195740564556,-0.05579095174048332,0.0,784
2020-02-26,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050762,8820.5224609375,9338.2900390625,9354.7783203125,8704.4267578125,50420050762,-0.05579095174048332,-0.0040846016176541156,0.0,785
2020-02-27,8825.09375,8932.892578125,8577.19921875,8784.494140625,45470195695,8784.494140625,8825.09375,8932.892578125,8577.19921875,45470195695,-0.0040846016176541156,-0.012754184897438958,0.0,786
2020-02-28,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,44605450443,8672.455078125,8788.728515625,8890.4560546875,8492.9326171875,44605450443,-0.012754184897438958,-0.008411261679117432,0.0,787
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,35792392544,8599.5087890625,8671.212890625,8775.6318359375,8599.5087890625,35792392544,-0.008411261679117432,-0.0043089307085921735,0.0,788
2020-03-01,8599.7587890625,8726.796875,8471.212890625,8562.4541015625,35349164300,8562.4541015625,8599.7587890625,8726.796875,8471.212890625,35349164300,-0.0043089307085921735,0.03587941221856461,0.0,789
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,42857674409,8869.669921875,8563.2646484375,8921.30859375,8532.630859375,42857674409,0.03587941221856461,-0.009231886844013548,0.0,790
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,42386715821,8787.7861328125,8865.3876953125,8901.5986328125,8704.990234375,42386715821,-0.009231886844013548,-0.0037028710724991143,0.0,791
2020-03-04,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,34746706368,8755.24609375,8788.5419921875,8843.3662109375,8712.431640625,34746706368,-0.0037028710724991143,0.03695117168590434,0.0,792
2020-03-05,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,39698054597,9078.7626953125,8760.28515625,9142.0546875,8757.25390625,39698054597,0.03695117168590434,0.004822595830994203,0.0,793
2020-03-06,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,40826885651,9122.5458984375,9078.30859375,9167.6953125,9032.0791015625,40826885651,0.004822595830994203,-0.02330399860322019,0.0,794
2020-03-07,9121.6005859375,9163.220703125,8890.744140625,8909.9541015625,36216930370,8909.9541015625,9121.6005859375,9163.220703125,8890.744140625,36216930370,-0.02330399860322019,-0.08999349283790192,0.0,795
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121,8108.1162109375,8908.2060546875,8914.34375,8105.2529296875,39973102121,-0.08999349283790192,-0.022751484424786028,0.0,796
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,7923.64453125,8111.146484375,8177.79345703125,7690.09814453125,46936995808,-0.022751484424786028,-0.0017561412564156553,0.0,797
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940994,7909.7294921875,7922.14697265625,8136.9453125,7814.76318359375,42213940994,-0.0017561412564156553,0.00021501160000858555,0.0,798
2020-03-11,7910.08984375,7950.814453125,7642.8125,7911.43017578125,38682762605,7911.43017578125,7910.08984375,7950.814453125,7642.8125,38682762605,0.00021501160000858555,-0.37169538560117077,0.0,799
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243,4970.7880859375,7913.6162109375,7929.1162109375,4860.35400390625,53980357243,-0.37169538560117077,0.11928067241286833,0.0,800
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,74156772075,5563.70703125,5017.8310546875,5838.11474609375,4106.98095703125,74156772075,0.11928067241286833,-0.06530552710121185,0.0,801
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,36154506008,5200.3662109375,5573.07763671875,5625.2265625,5125.0693359375,36154506008,-0.06530552710121185,0.036910617960911996,0.0,802
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,33997889639,5392.31494140625,5201.06689453125,5836.64501953125,5169.283203125,33997889639,0.036910617960911996,-0.07006915676163483,0.0,803
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430,5014.47998046875,5385.2294921875,5385.2294921875,4575.35791015625,45368026430,-0.07006915676163483,0.04210793838741411,0.0,804
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935,5225.62939453125,5002.578125,5371.3486328125,4981.9091796875,38622642935,0.04210793838741411,0.0024512036855608432,0.0,805
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,37878801016,5238.4384765625,5227.11376953125,5331.833984375,5069.3359375,37878801016,0.0024512036855608432,0.18187755736638023,0.0,806
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797,6191.19287109375,5245.41650390625,6329.73583984375,5236.96875,51000731797,0.18187755736638023,0.001225199953657663,0.0,807
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,54442976103,6198.7783203125,6191.65380859375,6844.26171875,5865.78173828125,54442976103,0.001225199953657663,-0.00221203491300348,0.0,808
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,42494390880,6185.06640625,6206.521484375,6378.13525390625,5932.8232421875,42494390880,-0.00221203491300348,-0.05736583896317804,0.0,809
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,40099664740,5830.2548828125,6185.55810546875,6359.697265625,5823.7138671875,40099664740,-0.05736583896317804,0.10052048673231173,0.0,810
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000,6416.31494140625,5831.37451171875,6443.9345703125,5785.00439453125,46491916000,0.10052048673231173,0.04963733427047878,0.0,811
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,48221910672,6734.8037109375,6436.642578125,6789.02294921875,6411.06640625,48221910672,0.04963733427047878,-0.007979552925792555,0.0,812
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,44590107888,6681.06298828125,6738.716796875,6892.51123046875,6536.92626953125,44590107888,-0.007979552925792555,0.005295181540467819,0.0,813
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,35319797642,6716.4404296875,6675.1708984375,6735.4638671875,6590.962890625,35319797642,0.005295181540467819,-0.03672214358569481,0.0,814
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367,6469.79833984375,6719.38916015625,6793.83642578125,6466.70166015625,34585598367,-0.03672214358569481,-0.035179534234601295,0.0,815
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,34885225901,6242.19384765625,6467.25390625,6467.5009765625,6117.837890625,34885225901,-0.035179534234601295,-0.051288198783903005,0.0,816
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,28373690931,5922.04296875,6245.62451171875,6250.46728515625,5920.0859375,28373690931,-0.051288198783903005,0.08574723804008189,0.0,817
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,6429.841796875,5925.53857421875,6517.19580078125,5903.234375,37101651525,0.08574723804008189,0.0013690436954885143,0.0,818
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,6438.64453125,6430.6064453125,6504.51513671875,6374.162109375,32786468812,0.0013690436954885143,0.026112924097839496,0.0,819
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266,6606.7763671875,6437.3193359375,6612.57373046875,6202.37353515625,40346426266,0.026112924097839496,0.028281287899985408,0.0,820
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,6793.62451171875,6606.7763671875,7088.24755859375,6595.91845703125,47660646124,0.028281287899985408,-0.008866740365705117,0.0,821
2020-04-03,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504903,6733.38720703125,6797.396484375,7003.220703125,6673.3359375,38976504903,-0.008866740365705117,0.01992164308903499,0.0,822
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,33185988584,6867.52734375,6738.3828125,6878.95361328125,6696.48486328125,33185988584,0.01992164308903499,-0.011124520572645125,0.0,823
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,29510409856,6791.12939453125,6862.53759765625,6883.4140625,6715.92919921875,29510409856,-0.011124520572645125,0.0707764242948763,0.0,824
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615,7271.78125,6788.0498046875,7271.78125,6782.8896484375,46896904615,0.0707764242948763,-0.013114627068677276,0.0,825
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482668,7176.41455078125,7273.64404296875,7427.939453125,7136.71435546875,44243482668,-0.013114627068677276,0.02197254365887824,0.0,826
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249549,7334.0986328125,7179.283203125,7356.2236328125,7153.3056640625,37563249549,0.02197254365887824,-0.004364445986660415,0.0,827
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178,7302.08935546875,7337.96630859375,7341.4482421875,7179.09423828125,34815139178,-0.004364445986660415,-0.05979058460566089,0.0,828
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992,6865.4931640625,7303.8154296875,7303.8154296875,6802.47509765625,43622840992,-0.05979058460566089,-0.0009336774645052337,0.0,829
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946,6859.0830078125,6867.4404296875,6926.06982421875,6789.9208984375,31222085946,-0.0009336774645052337,0.016329994685138294,0.0,830
2020-04-12,6858.06787109375,7119.947265625,6811.078125,6971.091796875,35759567632,6971.091796875,6858.06787109375,7119.947265625,6811.078125,35759567632,0.016329994685138294,-0.018082418492216368,0.0,831
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,6845.03759765625,6965.61669921875,6965.61669921875,6668.259765625,38619308647,-0.018082418492216368,-0.0003812781513637953,0.0,832
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434052,6842.427734375,6843.28173828125,6958.55712890625,6793.8212890625,34110434052,-0.0003812781513637953,-0.029275847531044064,0.0,833
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031,6642.10986328125,6845.5615234375,6928.66455078125,6633.40283203125,32288311031,-0.029275847531044064,0.07146740203164859,0.0,834
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377,7116.80419921875,6640.4541015625,7134.45068359375,6555.50439453125,46783242377,0.07146740203164859,-0.002897315751431484,0.0,835
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,7096.1845703125,7116.552734375,7167.18310546875,7050.33203125,32513423567,-0.002897315751431484,0.02275595669052466,0.0,836
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386,7257.6650390625,7092.29150390625,7269.95654296875,7089.2470703125,32447188386,0.02275595669052466,-0.009402505352301915,0.0,837
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,31311210215,7189.4248046875,7260.92236328125,7280.52197265625,7167.0546875,31311210215,-0.009402505352301915,-0.04276646838190479,0.0,838
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936,6881.95849609375,7186.87353515625,7240.29052734375,6835.5029296875,37747113936,-0.04276646838190479,-0.00023761461322069355,0.0,839
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511,6880.3232421875,6879.7841796875,6934.5517578125,6834.4423828125,32589741511,-0.00023761461322069355,0.034429236680519004,0.0,840
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866,7117.20751953125,6879.4404296875,7145.86572265625,6867.78173828125,33249153866,0.034429236680519004,0.043910071328696176,0.0,841
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,7429.724609375,7121.30615234375,7491.78515625,7081.5947265625,43500782316,0.043910071328696176,0.016309658285092787,0.0,842
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,7550.90087890625,7434.181640625,7574.19580078125,7434.181640625,34636526286,0.016309658285092787,0.002520911948821203,0.0,843
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,7569.93603515625,7550.48291015625,7641.36376953125,7521.67236328125,32941541447,0.002520911948821203,0.014522071498782596,0.0,844
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,7679.8671875,7570.13916015625,7700.59423828125,7561.40771484375,33070154491,0.014522071498782596,0.015069777105927384,0.0,845
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,7795.60107421875,7679.4189453125,7795.60107421875,7679.4189453125,36162144725,0.015069777105927384,0.001469741643032707,0.0,846
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,7807.05859375,7796.97021484375,7814.52734375,7730.806640625,33187959921,0.001469741643032707,0.1273180520232342,0.0,847
2020-04-29,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052203,8801.0380859375,7806.71240234375,8871.75390625,7786.04931640625,60201052203,0.1273180520232342,-0.01618949646720247,0.0,848
2020-04-30,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,8658.5537109375,8797.669921875,9440.650390625,8533.255859375,66964629541,-0.01618949646720247,0.023816089558295506,0.0,849
2020-05-01,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389997,8864.7666015625,8672.7822265625,9048.0234375,8667.763671875,44068389997,0.023816089558295506,0.013968791699848548,0.0,850
2020-05-02,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,40134388683,8988.5966796875,8869.0576171875,9007.1875,8811.3662109375,40134388683,0.013968791699848548,-0.010138170944239966,0.0,851
2020-05-03,8983.6142578125,9167.78125,8830.9716796875,8897.46875,47101785174,8897.46875,8983.6142578125,9167.78125,8830.9716796875,47101785174,-0.010138170944239966,0.0017067266322232655,0.0,852
2020-05-04,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,45718796276,8912.654296875,8895.7451171875,8956.90625,8645.0244140625,45718796276,0.0017067266322232655,0.010144678859214995,0.0,853
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,43148462663,9003.0703125,8912.83203125,9062.4150390625,8856.8271484375,43148462663,0.010144678859214995,0.029511199738283755,0.0,854
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,49371886931,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,49371886931,0.029511199738283755,0.07366214135771076,0.0,855
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,61112700562,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,61112700562,0.07366214135771076,-0.010938284289408906,0.0,856
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,51780748042,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,51780748042,-0.010938284289408906,-0.025274608612654736,0.0,857
2020-05-09,9840.90625,9913.86328125,9580.64453125,9593.896484375,46566121841,9593.896484375,9840.90625,9913.86328125,9580.64453125,46566121841,-0.025274608612654736,-0.0872915214038874,0.0,858
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,63325279337,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,63325279337,-0.0872915214038874,-0.017659566044374797,0.0,859
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,57119858802,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,57119858802,-0.017659566044374797,0.023562712138033515,0.0,860
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,42142717533,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,42142717533,0.023562712138033515,0.05287193516704303,0.0,861
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,45558144023,0.05287193516704303,0.05002535168149658,0.0,862
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,56426907637,0.05002535168149658,-0.04166180495059313,0.0,863
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327,9328.197265625,9734.291015625,9755.828125,9261.3984375,48158802327,-0.04166180495059313,0.005233209039209763,0.0,864
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,36164766408,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,36164766408,0.005233209039209763,0.03132400103227817,0.0,865
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,40084250663,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,40084250663,0.03132400103227817,0.005773698991511145,0.0,866
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139896,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,41827139896,0.005773698991511145,0.00025321252090737545,0.0,867
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,39254288955,0.00025321252090737545,-0.02117954918100662,0.0,868
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,36546239703,-0.02117954918100662,-0.04633209978369557,0.0,869
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,39326160532,-0.04633209978369557,0.01110086707949609,0.0,870
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,29810773699,0.01110086707949609,0.0029087652089092586,0.0,871
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812,9209.287109375,9185.0625,9302.501953125,9118.1083984375,27727866812,0.0029087652089092586,-0.045488748514099786,0.0,872
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,32518803300,-0.045488748514099786,0.013260696716498988,0.0,873
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,31288157264,0.013260696716498988,-0.008070322664891605,0.0,874
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,29584186947,-0.008070322664891605,0.039158209254817056,0.0,875
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,32740536902,0.039158209254817056,0.037548495632866885,0.0,876
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,34367073114,0.037548495632866885,-0.009093976247976698,0.0,877
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,32896642044,-0.009093976247976698,0.02768159825145977,0.0,878
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,32722975141,0.02768159825145977,-0.024674768232348376,0.0,879
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299,9461.05859375,9700.10546875,9700.34375,9432.296875,27773290299,-0.024674768232348376,0.07464386293982206,0.0,880
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,35198901068,0.07464386293982206,-0.06269774820259899,0.0,881
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,39137252109,-0.06269774820259899,0.013317594606312655,0.0,882
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262,9656.7177734375,9533.7607421875,9682.859375,9471.8466796875,25007459262,0.013317594606312655,0.014903505382374727,0.0,883
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,25921805072,9800.63671875,9655.8544921875,9887.6103515625,9525.2470703125,25921805072,0.014903505382374727,-0.013785177382049874,0.0,884
2020-06-05,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,23509628646,9665.533203125,9800.2158203125,9869.2373046875,9663.216796875,23509628646,-0.013785177382049874,-0.0012263695520872142,0.0,885
2020-06-06,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,20438419222,9653.6796875,9664.904296875,9773.431640625,9591.0244140625,20438419222,-0.0012263695520872142,0.010894586827723485,0.0,886
2020-06-07,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,25015250846,9758.8525390625,9653.0029296875,9768.498046875,9458.150390625,25015250846,0.010894586827723485,0.0012948980117710729,0.0,887
2020-06-08,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,21486346312,9771.4892578125,9760.0634765625,9782.306640625,9675.8857421875,21486346312,0.0012948980117710729,0.0024777121338637187,0.0,888
2020-06-09,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,23717842783,9795.7001953125,9774.3603515625,9836.369140625,9664.7197265625,23717842783,0.0024777121338637187,0.007594610876882513,0.0,889
2020-06-10,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,25706567601,9870.0947265625,9794.119140625,9908.896484375,9728.291015625,25706567601,0.007594610876882513,-0.05555301055894357,0.0,890
2020-06-11,9870.078125,9938.2978515625,9263.0693359375,9321.78125,30247143440,9321.78125,9870.078125,9938.2978515625,9263.0693359375,30247143440,-0.05555301055894357,0.01706353064227928,0.0,891
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,22610564515,9480.84375,9320.6904296875,9540.4658203125,9285.8515625,22610564515,0.01706353064227928,-0.0005871213994007585,0.0,892
2020-06-13,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,17564322315,9475.27734375,9480.7353515625,9493.2119140625,9396.009765625,17564322315,-0.0005871213994007585,-0.009338962291258746,0.0,893
2020-06-14,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746,9386.7880859375,9477.5537109375,9482.2705078125,9347.59375,18991732746,-0.009338962291258746,0.006808938469139436,0.0,894
2020-06-15,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,26699704768,9450.7021484375,9386.03515625,9504.8603515625,8990.17578125,26699704768,0.006808938469139436,0.009239764861221245,0.0,895
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,9538.0244140625,9454.2666015625,9579.4306640625,9400.4453125,21565537209,0.009239764861221245,-0.006056760681470541,0.0,896
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,9480.2548828125,9533.7841796875,9540.4228515625,9327.33984375,20177709879,-0.006056760681470541,-0.007216479234543938,0.0,897
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,9411.8408203125,9481.5673828125,9482.7822265625,9328.3955078125,17770083003,-0.007216479234543938,-0.013156009327927487,0.0,898
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,9288.0185546875,9410.2939453125,9440.8759765625,9274.2958984375,19632223107,-0.013156009327927487,0.004771982890003024,0.0,899
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557,9332.3408203125,9290.9599609375,9394.9716796875,9247.3798828125,17130541557,0.004771982890003024,-0.0030764990320015784,0.0,900
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,15324301169,9303.6298828125,9330.9267578125,9401.107421875,9300.4306640625,15324301169,-0.0030764990320015784,0.03709174751916078,0.0,901
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514,9648.7177734375,9300.9150390625,9655.0732421875,9296.8720703125,21104009514,0.03709174751916078,-0.0019753474772544743,0.0,902
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,17006433272,9629.658203125,9644.076171875,9670.541015625,9547.2470703125,17006433272,-0.0019753474772544743,-0.03282025643027875,0.0,903
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,18961716076,9313.6103515625,9632.1494140625,9680.3671875,9278.2333984375,18961716076,-0.03282025643027875,-0.005239308190707503,0.0,904
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,18616048626,9264.8134765625,9314.126953125,9340.1611328125,9095.32421875,18616048626,-0.005239308190707503,-0.010998117562784016,0.0,905
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,9162.91796875,9260.9951171875,9310.5166015625,9101.73828125,18341465837,-0.010998117562784016,-0.012826410118569775,0.0,906
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,9045.390625,9167.82421875,9207.810546875,8998.216796875,17273093144,-0.012826410118569775,0.010855408054862181,0.0,907
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,9143.58203125,9048.4609375,9197.546875,8975.525390625,14560870760,0.010855408054862181,0.005170015512075743,0.0,908
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,9190.8544921875,9140.029296875,9237.5732421875,9041.8759765625,16460547078,0.005170015512075743,-0.005751513982724221,0.0,909
